"","statistic","pval","fdr","df.test","df.rna.full","df.rna.red","logFC","Insert","TEinsertID1","TEinsertID2","species","TEfamily","frame","length"
"8837",0.870640437382065,0.350778069521021,0.506388958397352,1,3,2,0.314186212599013,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr14:118442242_118442435","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr14:118442242_118442435","macFas5","MER34C_","F1","246bp"
"8838",23.0677246812359,1.56394061162795e-06,1.32258093780696e-05,1,3,2,-1.24773911816518,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr14:31725734_31725964","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr14:31725734_31725964","macFas5","MER34C_","F1","246bp"
"8839",1.10996752140272,0.292089008768935,0.444166143334339,1,3,2,0.132225586780943,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr14:66138396_66138600","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr14:66138396_66138600","macFas5","MER34C_","F1","246bp"
"8840",16.1951560136799,5.71400408898955e-05,0.000355578471015464,1,3,2,-0.540812458656159,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr14:88947155_88947361","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr14:88947155_88947361","macFas5","MER34C_","F1","246bp"
"8841",1.2586044905797,0.261915406848436,0.411751348068686,1,3,2,0.643347351184673,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr14:95516298_95516505","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr14:95516298_95516505","macFas5","MER34C_","F1","246bp"
"8842",27.3774932397055,1.67367876657539e-07,1.6675543271776e-06,1,3,2,0.406515370088703,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr15:42750576_42750764","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr15:42750576_42750764","macFas5","MER34C_","F1","246bp"
"8843",0.831984533593527,0.3616993074802,0.51743247736563,1,3,2,0.25677307148549,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr15:63397724_63397960","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr15:63397724_63397960","macFas5","MER34C_","F1","246bp"
"8844",8.6917730806704,0.0031964952156611,0.0122667719586218,1,3,2,-1.20134048521699,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr15:69713630_69713863","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr15:69713630_69713863","macFas5","MER34C_","F1","246bp"
"8845",12.7309993957687,0.000359644308802378,0.00184475982856661,1,3,2,-1.02641689326096,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr15:80702311_80702482","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr15:80702311_80702482","macFas5","MER34C_","F1","246bp"
"8846",6.06314110502808,0.0138031960847439,0.0418123807717513,1,3,2,-0.542817997753423,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr15:87319272_87319519","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr15:87319272_87319519","macFas5","MER34C_","F1","246bp"
"8847",0,1,1,0,2,2,NA,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr15:88037008_88037270","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr15:88037008_88037270","macFas5","MER34C_","F1","246bp"
"8848",7.52775139983601,0.00607556924619094,0.0211815973152782,1,3,2,-0.433281414838964,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr15:88341831_88342059","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr15:88341831_88342059","macFas5","MER34C_","F1","246bp"
"8849",2.98654090971945,0.0839593393873297,0.175737954364733,1,3,2,0.519354280556332,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr15:91153447_91153674","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr15:91153447_91153674","macFas5","MER34C_","F1","246bp"
"8850",7.00048623736711,0.00814875789558017,0.0271717968053987,1,3,2,0.391580386101064,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr16:70247821_70247994","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr16:70247821_70247994","macFas5","MER34C_","F1","246bp"
"8851",6.7370470511314,0.00944308074009532,0.030602951807267,1,3,2,1.55453004484937,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr16:80990644_80990879","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr16:80990644_80990879","macFas5","MER34C_","F1","246bp"
"8852",0.37262295923847,0.541577990635781,0.685599759639458,1,3,2,-0.136003048241183,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr17:13592741_13592989","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr17:13592741_13592989","macFas5","MER34C_","F1","246bp"
"8853",12.3367275836337,0.000444132893633186,0.00222790795238707,1,3,2,-1.38663445659391,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr17:27759108_27759346","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr17:27759108_27759346","macFas5","MER34C_","F1","246bp"
"8854",0.931907220495305,0.334367824936335,0.489857564114633,1,3,2,0.211742565795022,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr17:33104838_33105048","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr17:33104838_33105048","macFas5","MER34C_","F1","246bp"
"8855",2.70936165962702,0.0997609034940006,0.200704301419413,1,3,2,1.04646598310199,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr17:469737_469977","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr17:469737_469977","macFas5","MER34C_","F1","246bp"
"8856",2.25931757770593,0.132812575469028,0.248716448387105,1,3,2,0.350971399402622,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr17:62957757_62957980","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr17:62957757_62957980","macFas5","MER34C_","F1","246bp"
"8857",3.80935488050136,0.0509670771031739,0.119243863023893,1,3,2,0.255444584403777,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr17:78346042_78346244","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr17:78346042_78346244","macFas5","MER34C_","F1","246bp"
"8858",0,1,1,0,2,2,NA,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr17:96861142_96861380","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr17:96861142_96861380","macFas5","MER34C_","F1","246bp"
"8859",5.7728935469825,0.0162752154012296,0.0478433721414198,1,3,2,-1.1923062065098,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr18:15861513_15861748","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr18:15861513_15861748","macFas5","MER34C_","F1","246bp"
"8860",9.49980717332005,0.00205493491943373,0.00837761759373462,1,3,2,-0.514511381830211,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr18:18774318_18774533","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr18:18774318_18774533","macFas5","MER34C_","F1","246bp"
"8861",10.7372393663725,0.00105000859258359,0.00471467767348495,1,3,2,-0.847010421826901,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr18:50721647_50721881","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr18:50721647_50721881","macFas5","MER34C_","F1","246bp"
"8862",6.6303701181937,0.0100254431008948,0.0321080957313464,1,3,2,0.608328116846913,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr18:72294571_72294813","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr18:72294571_72294813","macFas5","MER34C_","F1","246bp"
"8863",0.0407752577723386,0.83997235279812,0.910370183946421,1,3,2,0.151629674149388,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr19:28220811_28221071","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr19:28220811_28221071","macFas5","MER34C_","F1","246bp"
"8864",9.85902170360225,0.00169000949439782,0.007116979638046,1,3,2,0.752721761634696,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr19:29166697_29166929","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr19:29166697_29166929","macFas5","MER34C_","F1","246bp"
"8865",7.14811683920288,0.00750427412032215,0.0253278782492238,1,3,2,-0.320472419682898,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr19:51982959_51983178","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr19:51982959_51983178","macFas5","MER34C_","F1","246bp"
"8866",5.30879786215746,0.0212179922581418,0.0594082322008558,1,3,2,0.47490368502196,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:103250302_103250534","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:103250302_103250534","macFas5","MER34C_","F1","246bp"
"8867",6.20074596183721,0.0127696482892079,0.0392591234802394,1,3,2,0.797819250234832,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:109478185_109478411","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:109478185_109478411","macFas5","MER34C_","F1","246bp"
"8868",6.17934759501055,0.0129249924925329,0.0396472724546319,1,3,2,1.31124194713767,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:110007202_110007459","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:110007202_110007459","macFas5","MER34C_","F1","246bp"
"8869",3.31898879747433,0.0684839398149728,0.149703837376531,1,3,2,0.235826544138378,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:127697562_127697800","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:127697562_127697800","macFas5","MER34C_","F1","246bp"
"8870",0.406830076876759,0.523582833908232,0.669658654580458,1,3,2,-0.14403933787466,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:130416486_130416705","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:130416486_130416705","macFas5","MER34C_","F1","246bp"
"8871",5.34606114534631,0.0207691383480056,0.0583975992588497,1,3,2,0.319736090826064,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:133523125_133523319","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:133523125_133523319","macFas5","MER34C_","F1","246bp"
"8872",1.36080255403238,0.243398440405033,0.391118875453482,1,3,2,0.259852046081587,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:141853584_141853776","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:141853584_141853776","macFas5","MER34C_","F1","246bp"
"8873",5.0516795003034,0.0246020804173827,0.0667128087595608,1,3,2,-1.56126985815799,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:156097176_156097417","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:156097176_156097417","macFas5","MER34C_","F1","246bp"
"8874",7.63578306706052,0.00572215376995707,0.0201397016243308,1,3,2,0.834806328027073,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:168885133_168885366","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:168885133_168885366","macFas5","MER34C_","F1","246bp"
"8875",4.01855427962801,0.0450022742880817,0.108215256066418,1,3,2,0.54741614763756,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:171930561_171930811","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:171930561_171930811","macFas5","MER34C_","F1","246bp"
"8876",25.0887106245543,5.47524697910102e-07,5.0159060714776e-06,1,3,2,-1.21511649331624,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:210043052_210043284","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:210043052_210043284","macFas5","MER34C_","F1","246bp"
"8877",78.7888808862485,6.91149832340696e-19,2.10243728303052e-17,1,3,2,-1.41792702529839,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:211025438_211025672","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:211025438_211025672","macFas5","MER34C_","F1","246bp"
"8878",1.79207126039637,0.180674004049156,0.313761452661274,1,3,2,0.190726559542479,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:223380170_223380369","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:223380170_223380369","macFas5","MER34C_","F1","246bp"
"8879",0.199455528981161,0.655160686700625,0.77853357983907,1,3,2,0.035885527471668,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:226001115_226001327","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:226001115_226001327","macFas5","MER34C_","F1","246bp"
"8880",2.66871146458104,0.102338848286962,0.204443821409448,1,3,2,0.541102686004755,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:28438051_28438295","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:28438051_28438295","macFas5","MER34C_","F1","246bp"
"8881",2.44001636804821,0.118274991532705,0.227469816392623,1,3,2,-0.916847481818418,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:29126787_29127028","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:29126787_29127028","macFas5","MER34C_","F1","246bp"
"8882",25.7535914131481,3.87904512053078e-07,3.62969354405046e-06,1,3,2,-0.972912674179912,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:37722128_37722352","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:37722128_37722352","macFas5","MER34C_","F1","246bp"
"8883",2.48691658585722,0.114796430741068,0.222506000487618,1,3,2,0.150990186575389,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:4707850_4708037","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:4707850_4708037","macFas5","MER34C_","F1","246bp"
"8884",0.803001548556239,0.370197468325172,0.525447331596664,1,3,2,0.404116180577208,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:79092458_79092711","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:79092458_79092711","macFas5","MER34C_","F1","246bp"
"8885",6.17332329412011,0.0129690761188781,0.0397569924803333,1,3,2,0.763400977973833,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:91673740_91673976","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:91673740_91673976","macFas5","MER34C_","F1","246bp"
"8886",7.84719724400513,0.0050899556550827,0.0181921828007895,1,3,2,0.809011954710661,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr1:94130626_94130870","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr1:94130626_94130870","macFas5","MER34C_","F1","246bp"
"8887",0.155653998303194,0.693189710387663,0.807319816270156,1,3,2,-0.140307776659003,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr20:53855231_53855484","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr20:53855231_53855484","macFas5","MER34C_","F1","246bp"
"8888",4.6347447548734,0.0313308044887411,0.0813337498833229,1,3,2,0.784083903675108,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr20:58485590_58485841","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr20:58485590_58485841","macFas5","MER34C_","F1","246bp"
"8889",0.745110580990513,0.38802867880668,0.542625943108542,1,3,2,-0.0916064985514816,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr20:72117996_72118189","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr20:72117996_72118189","macFas5","MER34C_","F1","246bp"
"8890",0.736834834443982,0.390676683809942,0.545044018597171,1,3,2,0.281312782018722,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:116216539_116216773","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:116216539_116216773","macFas5","MER34C_","F1","246bp"
"8891",47.2849713248078,6.13810338515125e-12,1.05209245741979e-10,1,3,2,2.18529971466314,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:15631857_15632078","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:15631857_15632078","macFas5","MER34C_","F1","246bp"
"8892",0.0789976582878467,0.778660376181076,0.868781405965083,1,3,2,0.0804239078098703,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:166586153_166586391","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:166586153_166586391","macFas5","MER34C_","F1","246bp"
"8893",1.16618861511287,0.280185763700482,0.432049517157302,1,3,2,-0.462042051993874,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:16727440_16727675","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:16727440_16727675","macFas5","MER34C_","F1","246bp"
"8894",0.152753901333085,0.695917401610091,0.809381118258251,1,3,2,0.0741197309078619,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:16879266_16879481","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:16879266_16879481","macFas5","MER34C_","F1","246bp"
"8895",1.75810991835607,0.184860442297283,0.319196079230229,1,3,2,-0.482740672320313,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:173858113_173858298","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:173858113_173858298","macFas5","MER34C_","F1","246bp"
"8896",7.84220636404133,0.00510402726426666,0.018220095855537,1,3,2,1.60811948866611,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:174743770_174744008","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:174743770_174744008","macFas5","MER34C_","F1","246bp"
"8897",2.14602178745697,0.142939841559195,0.263049880767812,1,3,2,-0.985870721076958,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:17744950_17745147","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:17744950_17745147","macFas5","MER34C_","F1","246bp"
"8898",0.551656267343901,0.457641732854567,0.609394014349516,1,3,2,0.282689408400281,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:189686008_189686229","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:189686008_189686229","macFas5","MER34C_","F1","246bp"
"8899",1.31340019920651,0.251779952381376,0.400480102384819,1,3,2,-0.218521417162346,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:191921173_191921391","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:191921173_191921391","macFas5","MER34C_","F1","246bp"
"8900",16.5061971604176,4.84913226512864e-05,0.000307519044641167,1,3,2,-1.09011107276248,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:30880345_30880572","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:30880345_30880572","macFas5","MER34C_","F1","246bp"
"8901",0.57935917802115,0.446563612352613,0.598674230169066,1,3,2,-0.400965750737363,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:30899031_30899285","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:30899031_30899285","macFas5","MER34C_","F1","246bp"
"8902",0.0772226165656207,0.781097125861986,0.870533308949739,1,3,2,0.0838101358769477,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:50122091_50122331","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:50122091_50122331","macFas5","MER34C_","F1","246bp"
"8903",0.076603441239854,0.781954209539167,0.870999763009592,1,3,2,0.118199739846795,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:51035298_51035474","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:51035298_51035474","macFas5","MER34C_","F1","246bp"
"8904",1.44835637422693,0.22879186935645,0.373905752055622,1,3,2,-0.208240901236935,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:57785642_57785851","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:57785642_57785851","macFas5","MER34C_","F1","246bp"
"8905",9.92837474571104,0.00162750175339386,0.00688166410950066,1,3,2,0.899668440874006,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:59129430_59129661","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:59129430_59129661","macFas5","MER34C_","F1","246bp"
"8906",1.51966674223482,0.217669932045359,0.360842389593908,1,3,2,0.476818138350381,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:63874990_63875222","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:63874990_63875222","macFas5","MER34C_","F1","246bp"
"8907",0,1,1,0,2,2,NA,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:64038323_64038570","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:64038323_64038570","macFas5","MER34C_","F1","246bp"
"8908",0.982296773923878,0.321632426762396,0.475393163308412,1,3,2,0.569754649773325,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:64192296_64192534","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:64192296_64192534","macFas5","MER34C_","F1","246bp"
"8909",3.1830544197885,0.0744055227777272,0.159850126479792,1,3,2,0.291873578816533,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:78700702_78700917","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:78700702_78700917","macFas5","MER34C_","F1","246bp"
"8910",4.26278807399498,0.0389559348901135,0.0966664060935858,1,3,2,-1.60400569108575,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:84670314_84670547","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:84670314_84670547","macFas5","MER34C_","F1","246bp"
"8911",1.25226761979621,0.263119815759177,0.412863204529445,1,3,2,0.447897252956671,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:88113796_88114023","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:88113796_88114023","macFas5","MER34C_","F1","246bp"
"8912",1.38696359506037,0.238918545699797,0.386013279967508,1,3,2,0.419934113897933,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr2:94246426_94246669","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr2:94246426_94246669","macFas5","MER34C_","F1","246bp"
"8913",0,1,1,0,2,2,NA,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:103064307_103064574","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:103064307_103064574","macFas5","MER34C_","F1","246bp"
"8914",9.98205250457573e-07,0.999202831894845,1,1,3,2,-0.201634930562852,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:107010899_107011120","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:107010899_107011120","macFas5","MER34C_","F1","246bp"
"8915",1.38704410596506,0.238904914255286,0.386013279967508,1,3,2,0.310892112390119,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:112697986_112698196","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:112697986_112698196","macFas5","MER34C_","F1","246bp"
"8916",0.15798823629882,0.691015492817684,0.805877362775705,1,3,2,-0.173992183623396,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:116905159_116905397","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:116905159_116905397","macFas5","MER34C_","F1","246bp"
"8917",0.0764948143455513,0.782104958699697,0.871050845506824,1,3,2,0.0301852469518284,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:12289942_12290132","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:12289942_12290132","macFas5","MER34C_","F1","246bp"
"8918",5.09898319033812,0.0239398730960645,0.0652908974482797,1,3,2,-0.553666831383649,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:129789033_129789228","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:129789033_129789228","macFas5","MER34C_","F1","246bp"
"8919",0.0385642800761161,0.844314391789166,0.913648283551623,1,3,2,-0.0198554437130669,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:137267183_137267412","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:137267183_137267412","macFas5","MER34C_","F1","246bp"
"8920",0,1,1,0,2,2,NA,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:141639557_141639802","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:141639557_141639802","macFas5","MER34C_","F1","246bp"
"8921",6.85843755387771,0.00882236602260929,0.0289643560524842,1,3,2,-1.17891374774374,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:144118428_144118662","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:144118428_144118662","macFas5","MER34C_","F1","246bp"
"8922",0.00649395847455025,0.935771915486462,0.970658686322618,1,3,2,-0.0262776759503186,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:15671963_15672208","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:15671963_15672208","macFas5","MER34C_","F1","246bp"
"8923",0.302992890622249,0.58201220231336,0.719940468326699,1,3,2,-0.2118766320128,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:179985159_179985403","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:179985159_179985403","macFas5","MER34C_","F1","246bp"
"8924",0.00581984714403916,0.939190034162755,0.972753160242065,1,3,2,0.019536970812281,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:187939654_187939907","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:187939654_187939907","macFas5","MER34C_","F1","246bp"
"8925",3.06664749496076,0.0799141176883876,0.169232893113149,1,3,2,0.163455737196321,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:190813766_190813959","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:190813766_190813959","macFas5","MER34C_","F1","246bp"
"8926",0.291645884878733,0.589167734045606,0.726141799848877,1,3,2,0.185310013787874,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:20758388_20758612","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:20758388_20758612","macFas5","MER34C_","F1","246bp"
"8927",0,1,1,0,2,2,NA,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:31709948_31710189","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:31709948_31710189","macFas5","MER34C_","F1","246bp"
"8928",0.343346678995658,0.55790379604136,0.699789948431313,1,3,2,-0.0791165044462611,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:68451759_68451994","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:68451759_68451994","macFas5","MER34C_","F1","246bp"
"8929",3.64548580256201,0.0562213997853818,0.128584581249712,1,3,2,0.605330361549028,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:68568004_68568221","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:68568004_68568221","macFas5","MER34C_","F1","246bp"
"8930",8.92979186818482,0.00280556315065222,0.010940971676258,1,3,2,-1.27279740112328,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:6948103_6948361","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:6948103_6948361","macFas5","MER34C_","F1","246bp"
"8931",146.861067218158,8.41594171532482e-34,6.9890187974915e-32,1,3,2,-0.877760584129682,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:7206030_7206228","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:7206030_7206228","macFas5","MER34C_","F1","246bp"
"8932",5.28634675417675,0.021493262695139,0.0600271733821361,1,3,2,0.310196305370626,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:75516531_75516747","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:75516531_75516747","macFas5","MER34C_","F1","246bp"
"8933",1.12097571243794,0.289708454807593,0.442054912806551,1,3,2,0.289450487908299,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:86110630_86110851","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:86110630_86110851","macFas5","MER34C_","F1","246bp"
"8934",1.38090254483575,0.239947470947139,0.387221875724935,1,3,2,0.385307035454192,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr3:86911464_86911707","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr3:86911464_86911707","macFas5","MER34C_","F1","246bp"
"8935",0,1,1,0,1,1,NA,"macFas5_MER34C__F1_246bp_132_377.frameSeq_chr4:108222610_108222848","macFas5_MER34C__F1_246bp","132_377.frameSeq_chr4:108222610_108222848","macFas5","MER34C_","F1","246bp"
