"","iPSC","NPC"
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:149414648_149414868",0.950062519661297,1.19189757460176
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:158717345_158717559",1.20070962442832,1.48516240019506
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:167764232_167764426",1.07354003735199,1.31014977287157
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:167785448_167785666",1.13274515832702,1.04776416793494
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:169803632_169803851",0.647984886825339,1.18493243424223
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:170180502_170180682",0.989553128835673,1.48246561735941
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:172392363_172392567",1.33246606342205,1.33314790844749
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:17336990_17337204",1.3173547933738,1.34395552798328
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:178242542_178242732",1.40314611894676,1.44278912291486
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:178658686_178658870",1.51573735132961,1.57783982111305
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:182130141_182130351",0.839534420199606,1.15438385734203
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:184732490_184732708",1.14629776715918,0.687456383445336
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:186193331_186193550",1.46108063290184,1.18367127986097
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:186522771_186522953",0.892915950673761,1.12645121516659
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:187216313_187216503",1.47286869363333,2.73878230350975
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:188358077_188358261",1.59393931094648,1.5494590772763
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:190023614_190023814",1.57718922494403,1.75337183655613
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:44370282_44370497",1.37537189013109,1.78011910591549
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:50577539_50577769",1.77044705362725,1.91267858943724
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:50610616_50610832",1.46840070961324,1.84750230633079
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:58561487_58561700",1.68679672371811,1.66549273602684
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:64814454_64814626",0.877331795907306,0.985830984223358
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:65074342_65074534",1.51327654906583,1.57715297036419
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:80218492_80218683",1.12724451226953,1.22748358645368
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:8086754_8086981",1.1616810000902,1.26122811816714
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:81378794_81379009",1.58841891625236,1.74701717401148
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:88034939_88035094",1.11982767104275,1.2093127280726
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr2:96365299_96365499",1.27955521902536,1.44814465393945
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:108134613_108134856",0.917279914189851,1.35182814015976
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:116183266_116183437",1.41553601085366,1.46795992690717
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:117120306_117120462",0.977181024361249,1.1609577970928
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:136996833_136997013",1.29690931813709,1.37097564864885
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:143411496_143411699",1.37174251229863,1.26697751192841
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:15254232_15254449",0.864639262824458,1.18632831633678
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:168993299_168993522",1.08723636395983,1.14500123528386
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:173600501_173600680",1.2640023982313,1.45736117059697
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:175800333_175800561",0.913770141866347,0.564412885778929
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:1781124_1781332",1.38510611334073,1.75328623089169
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:1787515_1787673",1.20064807362383,1.21012925230654
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:180927275_180927495",1.03803853658627,1.06732271220316
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:181260961_181261183",1.00476254615441,1.27514725548412
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:18470746_18470934",0.986039226399991,1.20918459499901
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:22927193_22927372",1.24993611803236,1.81468138237785
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:22988355_22988562",1.33665303147313,1.30155366571142
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:24891390_24891645",1.69892421219727,1.42159553363601
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:25223198_25223387",1.14135227381234,1.54092815309676
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:26688762_26688917",1.28878196306035,1.13190613702645
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:28166983_28167163",1.70315014385444,1.68524411040943
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:2931648_2931840",1.31502560663182,1.24552012403207
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:30490519_30490720",1.34454143978948,1.73166127572525
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:51892355_51892576",1.14785099747989,1.40870317683719
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:65754284_65754492",0.970422801299325,0.993423388563324
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:7616978_7617193",2.47740331281648,1.90836540331043
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:82696317_82696500",1.19564922248219,0.908393881554345
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:87687150_87687336",1.82030083806074,1.96223639287562
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:98354528_98354750",1.08801385703959,1.0825481261624
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr3:98786203_98786422",0.948248398417435,0.987457023353682
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:113455661_113455817",1.3964535460216,1.39188202450293
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:1304930_1305113",0.788184582574903,0.536694766595216
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:143406152_143406357",0.983913679082211,1.16761989344609
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:144278466_144278687",0.701088068521412,1.18229120495862
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:144543332_144543550",1.18697276823465,3.84611359809811
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:144545571_144545786",1.38117846505381,1.34551869187181
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:144848917_144849121",0.992857988919149,1.14717479644836
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:149769703_149769898",1.15468577009356,1.20835748713285
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:150036353_150036595",0.754320800375293,0.834065689234945
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:156588956_156589154",1.15484937079267,1.27208122281896
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:157688786_157688995",0.994904003806988,1.09998856421402
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:20552154_20552343",1.75057842662605,1.71459457082175
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:35551798_35551985",0.869355219430983,1.32153769394194
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:37022113_37022286",1.09005239402003,1.05931499246663
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:44955553_44955740",3.94099252821564,4.44971809023832
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:49569303_49569520",1.48930474439101,1.57380443324643
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:68267843_68268003",1.48237111356897,1.20287714416907
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:69461608_69461792",0.877813725660421,1.90445454914153
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:69514791_69514998",1.14961802704454,1.28186563694495
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:70489470_70489630",1.58759515120598,1.58705164710761
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:79683033_79683237",0.896102093045253,1.2386938962344
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:83537046_83537274",1.1479554205773,1.27009989225847
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:87044135_87044336",1.25859415546096,1.29059925503663
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr4:94076896_94077093",1.41934627578102,1.43491781295698
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:101391293_101391454",1.36690844551506,1.36998691549426
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:101571994_101572188",1.44556533154136,1.66740958639145
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:112160807_112161006",1.52730793673591,2.04091199982591
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:112397771_112397983",0.949268906121452,1.1145955379494
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:113073717_113073894",1.13397238382726,1.20137785214287
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:113209853_113210073",1.07461624471345,1.030659065831
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:119948844_119949027",1.03610319472577,1.20356199841995
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:124152615_124152839",0.890601558212186,0.759255237809357
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:126581085_126581262",1.13330582128023,1.71622012930983
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:130346856_130347012",1.49562217921347,1.69688909744279
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:130963053_130963269",1.07142256232176,1.09939122094224
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:132940612_132940841",1.61444659368598,4.77790485038312
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:134464836_134465061",1.01814701282406,1.30139906326556
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:157042940_157043149",1.02724632093756,0.935360348141525
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:163605584_163605767",0.924963990055868,0.854417011632082
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:164122371_164122549",1.43983707116615,1.32461079695499
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:167504998_167505212",0.726687043405114,0.817748937148779
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:171320627_171320817",1.66468278099016,1.46718449693028
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:174780170_174780334",1.28869840541323,1.49869580890263
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:175702748_175702979",0.228735753911663,NA
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:177666013_177666221",0.886599750425033,1.24881483698774
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:177687728_177687908",0.786580497860415,1.01315853148412
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:180141630_180141814",1.13799231593647,1.26037092052491
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:180723734_180723949",0.979483395460646,0.95426623156267
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:180970566_180970752",1.34902666877907,1.3131325669454
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:185185636_185185828",1.41657255028269,1.38387709452197
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:185850382_185850564",1.02822454708491,0.777360095320243
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:185890149_185890366",1.30441128871608,1.55504374070082
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:188752654_188752871",1.17590003237482,1.40850423445498
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:21830180_21830392",1.41944106556181,1.24864276565506
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:28192719_28192883",1.37515721213189,1.70199224414017
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:30655758_30655953",6.49005785424814,1.6836346836112
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:30751057_30751259",0.799017255223372,0.625073346457528
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:31125721_31125906",0.599740554449762,NA
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:34977431_34977629",0.648010683814392,1.29647769544149
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:43493457_43493644",2.4018523660125,3.12135837040756
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:48281088_48281279",1.36800041911423,1.44626735906509
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:49401845_49402043",0.911572572923545,1.10580756540598
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:50996597_50996794",1.28550022195871,1.36130741863641
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:66507080_66507236",1.88357422660688,2.17369222027245
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:66912839_66913026",1.44313913016047,1.50820876745451
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:66956958_66957192",0.95566946337839,1.79658642777389
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:69583228_69583417",2.83287263214378,4.78732835988949
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:71850585_71850804",1.35548975970691,1.67716888315157
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:72649519_72649686",1.33875700829425,1.77837082861606
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:7320203_7320385",1.06477105646325,1.02508961189352
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:7437549_7437768",1.02397807128393,1.28958529020349
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:7468893_7469059",1.02219862614786,1.41675181518513
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:75313524_75313713",1.58336303806882,1.33879788754176
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:76310728_76310939",1.31887808930127,1.2711349974334
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:77591123_77591351",0.844662939425154,1.03048532896289
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:86680518_86680740",1.15350576327711,1.0658629109617
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:86786516_86786735",0.994445363332861,1.07989495269033
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:94479629_94479833",1.81105592382696,2.47566455911762
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:96564980_96565197",1.11396339451529,1.47479820737113
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr5:99066601_99066829",1.5594706862414,1.83884858297349
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:103089840_103090060",1.22521196279476,1.13805993592989
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:104888096_104888314",0.929464929430041,0.915499475538219
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:106830124_106830332",1.12581028047164,1.0593209959032
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:107019889_107020106",1.57683741124191,1.61465980347775
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:108322267_108322457",1.42011717985946,1.51657555623556
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:119756938_119757127",1.21076562996051,1.45780884781527
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:119951765_119951957",0.880342831255437,0.985493239416229
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:123870519_123870706",1.4211236447736,1.67938910809266
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:123879980_123880153",1.10142218330031,1.38494473456351
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:123880775_123880965",1.13577616326886,1.16143735737572
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:124117365_124117587",1.28393739116559,1.57443710636979
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:133053927_133054110",1.48160633601487,1.60789194100716
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:162495651_162495839",1.25703815639099,1.29938934567013
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:162931208_162931384",0.921911545139365,1.1221712275088
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:163911511_163911698",1.45612389987296,1.67700318932549
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:164253180_164253419",1.01121223706689,0.952191161763317
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:16783294_16783450",1.4243720635164,1.52746097880321
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:22526448_22526668",1.24265685132257,1.26317465411305
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:24926634_24926835",0.737998831138929,1.04857564999468
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:31629640_31629821",1.06226480038815,1.22835104941639
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:32481892_32482095",1.30014289143486,1.08702524192752
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:35367905_35368122",1.03743453842601,1.03439805259512
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:3714107_3714317",1.07986212967298,1.181919554013
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:53920322_53920529",1.05343830417682,1.11326840300375
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:55953421_55953609",1.36279192915949,1.54576220635502
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:57564646_57564866",0.544838377831275,0.506520972104311
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:59862996_59863192",0.628340265128972,1.47829789332287
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:59864562_59864755",1.50226913120054,2.45654188779926
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:62322713_62322891",1.00403969714067,1.29239925808621
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:62713819_62714012",1.34562351720968,0.949895933757244
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:64214958_64215137",1.33491654672107,1.32038213294622
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:65206152_65206349",0.89845689913293,0.912849553903467
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:6530230_6530410",1.19442512734138,1.45905089111723
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:73291266_73291477",1.20549579899424,1.01041468408435
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:73468519_73468686",1.12782196043994,1.82748217427431
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:82079289_82079476",1.47060268277691,1.60052614609736
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:84181495_84181705",1.46712718232771,1.39661481272631
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:88276053_88276249",1.24613725514346,1.94294614084173
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr6:92836196_92836437",0.909186549010602,1.07890166059745
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:101044698_101044938",7.92933125142696,2.83278174860691
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:105618886_105619067",1.67527830078996,1.94922589064954
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:110724286_110724503",1.26814000634494,1.19895919355908
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:11950211_11950396",1.09310047584125,1.23372637423481
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:136901430_136901605",1.5737349484708,1.77546676994549
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:141466243_141466434",0.787966942276602,0.948520615513432
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:141470993_141471179",1.3227990934382,1.81220918910721
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:141474210_141474422",0.878713753911322,0.958674732999712
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:147351625_147351783",1.0244400470425,0.991263859009953
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:149128876_149129044",1.03960573478882,1.27277885563391
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:152894866_152895071",1.28731119771597,1.15391337120971
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:156603575_156603785",1.07568759435037,1.24926569910446
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:15848352_15848567",0.565353673268936,1.0457065451458
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:165986462_165986682",1.23209830362905,1.17751416468636
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:31446378_31446589",1.03024164721087,0.87908230802364
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:32599794_32599987",0.942437320948598,0.925778168580952
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:59386250_59386432",1.07450685966957,1.23018555491774
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:66024460_66024641",1.05173143160262,1.17791677302658
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:6740084_6740262",1.23422880252039,1.39366184797184
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:77522337_77522572",1.83590547840684,1.30511046762742
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:84362851_84363025",1.31496954853127,1.41433942917619
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:88901348_88901536",1.25898676088195,1.08537972204748
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr7:99398185_99398377",1.28180848100285,1.37944704595685
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:102961550_102961741",1.9014454356388,2.59617374169458
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:103150759_103150984",0.966758586336414,1.02355806016314
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:12131457_12131673",1.43814826063189,1.20929999259178
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:12557950_12558163",1.0510586933733,1.21733519913974
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:29284010_29284225",1.12310065734427,1.11190103579426
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:29412415_29412634",1.23325136299457,1.20953505566869
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:29895248_29895467",1.15481443713697,1.3519972718769
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:3845244_3845459",1.30035029100203,0.895341049574405
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:39699424_39699601",0.998473817745809,1.39194370925656
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:50497681_50497847",0.741569255482414,0.943666443484374
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:59527737_59527913",1.54124768084411,1.61003652023091
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:63856329_63856539",1.56479214025747,1.64836602060554
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:65311686_65311883",1.62144699392261,1.46634307416036
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:68270410_68270605",0.958725833184943,1.23913213099241
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:69922440_69922634",1.00121440016226,1.1857975186919
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:75739909_75740127",0.914556670921798,1.26881305660469
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:81301462_81301643",1.09623731769685,1.42385215864184
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:91738570_91738762",1.12527440878806,1.65434658862158
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr8:99652019_99652217",1.3275520613388,1.50885135037369
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr9:103063498_103063683",1.0216908455267,1.70550858094017
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr9:110722389_110722580",1.61029904802659,1.70647020437693
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr9:114119686_114119906",0.764296760961224,0.982219526289576
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr9:119174120_119174285",1.37120197379137,1.4808098452319
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr9:120465277_120465494",1.25452297849623,1.88786513441372
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr9:21941556_21941756",1.29902877798047,1.45487602728352
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr9:23898643_23898855",1.11685541776301,1.43483102563345
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr9:23898643_23898855_shuffled_0",1.30959186230974,1.37062974565316
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr9:32526696_32526852",1.09812408081322,1.37870468745863
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr9:44255624_44255841",1.51727097196448,1.75979702586445
"macFas5_MER34_F1_224bp_97_320.frameSeq_chr9:70591767_70591959",1.5931678351275,1.49096326176701
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrUn_KE145888:219553_219741",0.954531080047056,1.12428877257074
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:10021946_10022163",0.94048642098468,1.29720121341444
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:110716267_110716483",1.57614024070908,1.57987736367236
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:111625990_111626206",1.36550897581083,0.867578971946958
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:112662033_112662194",0.388327760378691,1.87875406788485
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:117580032_117580232",1.72399764138999,2.00031400016773
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:134750699_134750888",1.02921396983079,1.10447621652918
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:134848283_134848466",1.59116719745841,1.23002925764082
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:21764021_21764210",1.15045661210867,1.43846914385482
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:28003267_28003462",1.15273431941377,1.41096032084368
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:3678621_3678826",1.0302014289344,1.54675722466803
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:38666701_38666899",1.4100719931,1.56099436220365
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:39267870_39268052",1.33086551345385,1.17270909600671
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:41148203_41148392",1.70620347253388,1.34580875054259
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:42662203_42662386",0.96029011048573,1.58340356007813
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:71599952_71600138",1.50510698068536,1.43210519176939
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:7875850_7876055",1.29431485523192,1.4583604464218
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:7917687_7917860",1.13019242958851,1.504060803411
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:88336432_88336619",1.66080565174345,1.43972972298936
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:89229621_89229836",1.15357603400811,1.60585034308835
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:89270442_89270635",1.82510343406777,1.74270247756922
"macFas5_MER34_F1_224bp_97_320.frameSeq_chrX:89496666_89496880",1.61163167105773,1.70189267915387
"macFas5_MER34_F1_224bp_97_320.speciesSeq",0.898957680855588,1.03220754590009
"macFas5_MER34_F1_224bp_97_320.speciesSeq_withInDel",1.68159137913921,1.6547050896307
"macFas5_MER52A_F1_259bp_60_318.frameSeq_chr10:3702438_3702704",1.04904219058364,1.1757735653378
